3,8,6,51,8.5,34.65424351311953,22.03342015021137,348.7832555,30000
3,105,103,1019,9.893203883495145,22.304603583090376,24.057537919096205,23.6614723,40000
3,42,40,388,9.7,34.63245503206997,34.82276597740525,414.451049,20000
3,21,19,186,9.789473684210526,34.776644142857144,34.87314127113703,236.1172004,20000
3,12,10,95,9.5,34.79565316618076,7.089538628688046,324.0607417,40000
3,106,104,1035,9.951923076923077,13.223162537172012,34.035467674198244,191.5504713,40000
3,38,36,355,9.86111111111111,22.482080035714286,34.5604523680758,146.3575555,40000
3,106,104,1031,9.913461538461538,34.62507633309038,31.36280695043732,202.0200699,20000
3,106,104,1035,9.951923076923077,29.645760746355688,34.035467674198244,55.60848234,40000
3,18,16,152,9.5,34.49342208746356,34.68728834985423,218.6433077,20000
3,11,9,80,8.88888888888889,34.87102702332362,15.68970328898688,292.2785281,40000
3,17,15,143,9.533333333333333,34.76714122521866,31.52668781413994,298.9520552,20000
3,47,45,444,9.866666666666667,26.751812018221575,6.1100901032142865,345.8802521,30000
3,28,26,253,9.73076923076923,32.14778928571428,17.312289290386296,435.1522559,30000
3,10,8,72,9.0,34.667952041545185,14.839162425721574,345.5307987,30000
3,106,104,1035,9.951923076923077,34.75130539067055,34.035467674198244,196.6090098,20000
3,27,25,243,9.72,22.589292562682218,17.904129067784254,156.0784804,30000
3,102,100,991,9.91,34.867503393586006,24.668877868804664,185.7617091,30000
3,106,104,1035,9.951923076923077,21.141648430386297,34.035467674198244,181.2987481,40000
3,25,23,227,9.869565217391305,7.590002443214285,28.52195070043732,248.5455775,40000
3,3,1,4,4.0,12.032940511844025,1.1527876440921283,349.4365505,30000
3,6,4,30,7.5,25.125248597667643,12.211320821457726,490.2815604,30000
3,22,20,191,9.55,33.99814409329446,34.85164886370262,281.057575,20000
3,9,7,66,9.428571428571429,34.568878782069966,15.930391800357143,443.8728459,30000
6,106,101,1004,9.94059405940594,19.202939944139942,34.035467674198244,263.0876278,30000
10,13,4,37,9.25,34.457296939504374,11.355725385488338,475.2834748,30000
12,38,27,266,9.851851851851851,34.89252432142857,34.5604523680758,105.8886621,20000
12,24,13,119,9.153846153846153,34.891114496355684,34.79389289285714,489.6006312,20000
13,15,3,24,8.0,34.583275848396504,20.02236416819242,486.0862079,30000
16,16,1,8,8.0,34.76115845189504,27.853196352769675,501.9199746,20000
23,29,7,60,8.571428571428571,0.5722288310659621,13.451570586304664,230.302074,30000
23,29,7,60,8.571428571428571,21.97445861880466,13.451570586304664,137.0021831,40000
31,106,76,753,9.907894736842104,9.732953914293002,34.035467674198244,109.2458959,40000
32,34,3,18,6.0,4.921994866537901,23.97419638556851,144.2258512,40000
33,106,74,733,9.905405405405405,31.435075,34.035467674198244,84.76369268,30000
35,106,72,714,9.916666666666666,30.17736318440233,34.035467674198244,101.5174257,30000
38,106,69,683,9.898550724637682,5.531139555947521,34.035467674198244,204.3604458,40000
39,106,68,678,9.970588235294118,17.315531020415452,34.035467674198244,198.6372021,40000
39,100,62,614,9.903225806451612,34.51201678206996,16.306963870437315,230.5035266,40000
41,56,16,151,9.4375,0.07677791316574052,34.62296825145772,351.8216599,40000
42,106,65,642,9.876923076923077,20.569718518432946,34.035467674198244,231.4289011,30000
47,66,20,187,9.35,34.50570114358601,0.037373237254603495,308.1199396,40000
56,56,1,1,1.0,26.75434812317784,34.62402228571429,503.8047334,20000
56,56,1,1,1.0,0.05869788890239358,34.62402228571429,232.611228,40000
56,56,1,2,2.0,30.568923370262397,29.81890531778426,489.985775,20000
56,56,1,2,2.0,0.03301137599510277,29.81890531778426,225.4352006,40000
57,99,43,425,9.883720930232558,34.77171657142857,10.503870822886297,476.4245229,30000
57,57,1,2,2.0,34.783684026239065,24.540255557580174,475.1947484,20000
57,57,1,2,2.0,0.01899807746630904,24.540255557580174,218.5687706,40000
58,58,1,1,1.0,34.73230628571429,20.552347041428572,462.1700739,30000
58,58,1,1,1.0,0.011803945096090679,20.552347041428572,213.1545625,40000
58,58,1,1,1.0,33.02324910787171,17.308453514351314,453.3003497,30000
58,58,1,1,1.0,0.008406833188424263,17.308453514351314,209.7256959,40000
58,59,2,2,1.0,26.496461807580175,13.346838192886297,443.4880928,30000
58,58,1,1,1.0,0.005780732097639213,14.597781035575801,206.7455144,40000
59,59,1,1,1.0,0.0047494755014277626,13.346838192886297,205.4043737,40000
59,59,1,1,1.0,24.282251475218658,12.1338528587828,438.2534548,30000
59,59,1,1,1.0,0.003933426065729046,12.1338528587828,204.1612649,30000
59,59,1,1,1.0,19.630398759212827,9.411026328892127,430.6842203,30000
59,59,1,2,2.0,0.001994003783204264,8.558433039096208,200.9983603,30000
59,60,2,2,1.0,16.26849847,7.702701915335277,426.7937078,20000
60,60,1,1,1.0,0.0017271516219298034,7.702701915335277,199.6902649,30000
60,92,33,321,9.727272727272727,4.386323583090379,0.9249421579802478,312.010436,20000
60,60,1,1,1.0,12.855789838017493,5.489487398141399,420.3219023,20000
60,60,1,1,1.0,0.001059036329154519,5.489487398141399,197.9643333,30000
60,60,1,1,1.0,10.93712415079446,4.441821977558309,417.729834,20000
60,60,1,1,1.0,0.0008115213324344024,4.441821977558309,197.15987,20000
61,61,1,1,1.0,9.145490005896502,3.5771002665379013,415.4950215,20000
61,61,1,1,1.0,0.0005985116035714285,3.5771002665379013,196.4850163,20000
61,61,1,1,1.0,7.658927561545188,2.9905023790087464,413.6029663,20000
61,61,1,1,1.0,0.00043650617208454813,2.9905023790087464,195.9279011,20000
